id,Publish Time,Last Update Time,Category,Author,Discription,Text
227145,2018-08-25T00:16:00+08:00,2018-08-25T10:01:05+08:00,突發,鄧海興,,昨（24日）晚7時許，據報一名31歲女子於港鐵觀塘站乘搭扶手梯期間遭一名男子鹹豬手，對方被揭發後立即拔足逃去。警方接報趕抵調查後，將案件暫列非禮處理，觀塘警區刑事調查隊正追緝一名年約30至35歲、短黑髮及戴眼鏡的男子歸案。
227144,2018-08-24T23:39:00+08:00,2018-08-27T16:38:03+08:00,即時娛樂,陳栢宇,,"首部印度恐怖迷你劇《惡鬼收押所》（Ghoul）於農曆七月十四正式在Netflix上架。故事改編自阿拉伯食屍鬼民間傳說，講述女主角 Nida 冷血出賣親生父親，獲得拷問官一職，在充滿冤案的軍事審問中心對穆斯林「恐怖份子」施虐拷打，只求維護當權者及國家秩序，卻在一個詭異的案件中，發現某些囚犯，其實不屬於這個世界……劇集由奧斯卡提名監製 Jason Blum 率領《兒凶》與《訪·嚇》製作團隊拍攝，全季 3 集共 140 分鐘。,《惡鬼收押所》導演Patrick Graham、製作人Vikramaditya Motwane及劇集主演昨日在印度孟買出席首映。團隊合照中，擔任女主角的印度當紅女星Radhika Apte終於還原靚靚，不像劇中般恐怖，而飾演酗酒總司令的Manav Kaul，及將惡靈飾演得入木三分的Mahesh Balraj也都帥氣登場。"
227143,2018-08-24T23:36:00+08:00,2018-08-24T23:45:35+08:00,世界經濟,許懿安,美國聯邦儲備局主席鮑威爾（Jerome Powell）周五（8月24日）於懷俄明州傑克遜霍爾（Jackson Hole ）舉行全球央行行長年會發表講話。他說美國經濟看來強而有力，支持繼續漸進加息。,"他在會上指出：「有好的理由相信這種有力的表現會繼續。我相漸進的（利率）正常化過程仍是恰當的。」他認為美國經濟的強度，足以支持利率正常化。,「（美國）經濟強壯，通脹接近我們2%的目標，而大部分想找工作的人都找到工作。我的同事和我都在小心監察接下來的數據，而貨幣政策可怎樣做來讓經濟繼續增長、讓就業市場強而有力、以及通脹接近2%的目標，我們就怎樣去制定政策。」,美國總統特朗普（Donald Trump）7月19日曾公開批評聯儲局，表示他對加息不高興。特朗普此舉被視為干預獨立的聯儲局決策。不過鮑威爾沒有在是次演說中提及總統的發言。,（彭博社／CNBC）"
227142,2018-08-24T23:57:00+08:00,2018-08-25T15:48:25+08:00,突發,楊婉婷,七月十四盂蘭節，鬼門關大開，香港仍保留燒街衣的習俗，房屋署在個別屋苑安排了化寶桶，但不少人選擇遵從傳統在街頭燒衣。將軍澳有行人路一街灰燼、滿地祭品，網民埋怨有欠公德。保安員解釋年年如是，翌日會安排清潔工人執走垃圾。旺角砵蘭街驚見數條火柱，火勢之猛燒穿鐵桶溢出馬路。食環署提醒燒「街衣」和香燭時，應自備金屬容器作燃燒冥鏹衣紙之用，而在公眾地方遺下灰燼、香燭，市民可被檢控。,"昨日有網民指在元朗西裕街目擊有女子在草地上燒衣，沒有使用任何金屬容器，網民批評等同「放火」。今日是盂蘭節，網上有照片拍攝尚德邨一段單車徑一地膠袋及垃圾，上傳者指是否「拜得神多自有神庇佑」，便不顧環境衛生，認為不應亂拋垃圾。,有網民留言解釋指﹕「呢個位一向係尚德指定燒香燭冥鏹位置。一段時間會清理的」，但有人認為「信仰不同，可以互相包容接納，但可否不要這樣無品呢？搞到公共地方烏煙瘴氣。」記者到場了解，有保安員透露，每年盂蘭節在上址燒衣是慣例，年年如是，之後會通知清潔工人執拾。但保安員指不可以在地上燒衣，看到時會提醒居民以化寶爐燒衣。,另外，旺角砵蘭街新興大廈對開馬路亦有人燒街衣，網民上傳影片可見，馬路放置了最少四個金屬桶，衣紙在桶內燃燒，但疑因太過大火，鐵桶已燒穿，有灰燼撒出路面。雖然火勢甚猛，但車輛繼續在旁駛過。多名市民繼續向火柱拋衣紙，另一邊則有人用掃把將灰燼掃起，以防灑出馬路。有市民無奈稱﹕「食環署都唔會理啦。」有網民批評「自私和無公德」；有人則認為「保留傳統文化可以，最緊要燒完確保火種熄滅同掃埋一邊就OK。」,翻查盂蘭節燒街衣習俗，有指傳統上等待火種熄滅後便「禮成」，可以離開，但不可帶走物件。但現代管制較嚴格，也較顧及環境衛生，可在火種熄滅後，唸道請各方靈界朋友領取祭品，數分鐘後以清水沖走灰燼，其他垃圾掉入垃圾桶中。,環境保護署的《空氣污染管制(露天焚燒)規例》禁止多項露天焚燒活動，不過，按風俗或宗教儀式，或在節日或慶典上，為先人或神靈獻祭而燃燒香燭冥鏹、祭品或供物，可以獲得豁免。如果屋邨沒有設置化寶桶，市民可在道路焚燒冥鏹。,不過，食環署提醒市民，於盂蘭節燒「街衣」和香燭時，應自備金屬容器作燃燒冥鏹衣紙之用。拜祭完畢後，要把地方清理好方可離去，切勿留下火種。根據《公眾潔淨及防止妨擾規例》(第132BK章)， 一經定罪，最高可被判罰款2萬5千元，及監禁6個月。食環署又強調，署方亦可根據《定額罰款(公眾地方潔淨及阻礙)條例》（第570章），向亂抛垃圾的人士發出1,500元定額罰款通知書。"
227141,2018-08-24T23:41:00+08:00,2018-08-24T23:48:54+08:00,即時體育,高詩琦,雅加達亞運男子花劍團體決賽，香港在崔浩然缺陣下，最後以8分之差敗予韓國，未能奪金締造歷史，但打入決賽已是隊史最佳成績。,"今日上演的決賽，香港隊個人賽銀牌得主崔浩然（Nic）因傷未能上陣，只能在台下不斷打氣、提點場上隊友張家朗、蔡俊彥及楊子加，並協助隊友整理裝備。儘管未能踏上劍道，他仍投入得像自己落場比賽，得分時握拳大叫、失分時嘆息，非常緊張。,隊中資歷最深的阿Nic認為，港隊跟韓國的能力其實相差不遠：「可能每一場很少的失誤，加起來最後就輸了。若有下次，會研究是什麼問題⋯⋯雖然我打不到，但旁觀也覺得大家都盡了力去打，始終對手今天處理得很好，很有信心，所以獲勝。」以兩面銀牌完成今個賽季，雖因缺席團體賽留有遺憾，「但除此以外，已算完美。」亞運結束後，他希望先放假，「為了準備亞運一定很大壓力，也要治療腳傷。」他表示接下來的計劃，雖視乎總教練鄭兆康的安排。,頂替崔浩然上陣的楊子加，賽後一臉沮喪，坦承自己表現不佳：「我覺得自己打得不好，盡了力，打出來卻不是那回事。其實我希望可以做得更好，因為知道隊伍的實力可以拿到金牌。」但另一上陣的劍手張家朗強調，阿Nic的缺陣並沒有影響士氣：「我覺得影響不大，有阿Nic在，實力一定更好，沒有他，就用一個拼的心態去打，我覺得今天大家都打得不錯，做到自己應做的事。」,崔浩然亦指，楊子加承受很大壓力：「雖然大家都應預期自己要上場，但比賽前兩日才突然知道我打不到、他要上場打會很大壓力。這份壓力在大型運動會更是百上加斤，日本那場頂得到已經很好，入到決賽更是大突破。」而張家朗稱，亞錦賽奪得銀牌後，本期望亞運衝擊金牌，「在亞洲已是第二次銀牌，有點可惜，但在這麼大型、4年一次的比賽拿到銀牌，已是一個很好的成績。」首次參加亞運的蔡俊彥則認為，自己經歷亞運後有所成長：「之前經歷過亞洲賽和世界賽兩個大型賽事，當時發揮得不好，會因為大賽氣氛而怯場，但今天我控制到這一點，對韓國時，雖有一場處理得不好，但心態上也能更坦然和冷靜，最後一場雖有兩張紅牌，但也改變了自己，變得控制到場面。」,為香港男子花劍努力多年的「汪導」汪昌永，認為若崔浩然能上陣，應有機會衝金：「按照我們正常的水平，對韓國我們應該有機會。但現在沒有辦法，替補隊員和正選隊員始終有差距。」他認為楊子加有一定實力，卻因緊張而未能打出應有水平。,但汪導亦認為，目前的香港男花已是亞洲4強之一：「個人賽前4我們有兩名運動員，這已經很不容易了，也說明了男花的實力和水平，目前應在亞洲前4位，跟中日韓幾隊基本上差不多。」,今屆亞運所有劍擊賽事已結束，香港劍擊代表隊亦會在明日返港，稍後才準備11月展開的新賽季。"
227140,2018-08-24T23:12:00+08:00,2018-08-25T12:38:15+08:00,政情,吳倬安,「跳馬王子」石偉雄繼4年前仁川亞運奪得金牌後，今年再創佳績，以14.612分蟬聯金牌。特首林鄭月娥在facebook石偉雄成功衛冕，隨即在facebook上載與石偉雄合照。林鄭又指過去四年，石偉雄經歷傷患，但沒有放棄，以無比毅力，成功再創高峰，形容「呢個就係香港運動員精神！」,"林鄭月娥晚上在facebook發文，恭喜石偉雄成功衛冕亞運跳馬金牌，她指四年前石偉雄在仁川亞運為香港體操項目取得零的突破，首奪亞運金牌，當時自己亦有出席祝捷晚會，上月香港隊出發去印尼前的授旗禮，她亦有同佢打氣。,她指過去四年，石偉雄經歷傷患，但從無放棄，以無比毅力成功再創高峰，形容「呢個就係香港運動員精神！」林鄭提到，香港隊已取得2金5銀12銅，共19面獎牌，她說：「即使冇攞到獎牌嘅運動員亦已拼盡全力，你哋全部都係香港人嘅驕傲」，又說：「香港隊繼續加油！」"
227139,2018-08-25T13:00:00+08:00,2018-08-25T18:03:29+08:00,即時娛樂,陳栢宇,,"由馬國明、黃智雯、胡鴻鈞和劉佩玥主演的《降魔的》雖然在《萬千星輝頒獎典禮2017》中失落「最佳劇集」，但因為播出時候叫好叫座，所以好多觀眾都非常落力地要求無綫電視（TVB）開拍續集。《降魔的》編審羅佩清1月時便在網上透露劇集即將有續集，惟一直只聽樓梯響，所有細節仍未落實。不過，最近《香港01》收到消息，指《降魔的》續集已經鐵定在下年年初正式開拍！,一向口密的馬國明接受《香港01》訪問時便指《降魔的》續集「好似係」下年年初先正式開拍：「等公司公布啦！」而飾演「龍貓」的何遠東就確定開拍消息，但提到他在戲中已經意外身亡兼投胎，問他會否翻生時，他即賣關子：「真係唔知喎，你要問下觀眾同埋監製、編審想唔想喎！」,至於羅佩清受訪時便透露續集將繼續以原班人馬演出，講到「石敢當」胡鴻鈞、「有為」蔣志光已消失時，她便向觀眾大派定心丸：「佢哋都會出現，係以特別嘅方式出現！」而劇情則會側重於已成靈魂的「啤啤」劉佩玥學習魔法之路，以及馬國明如何成為一個出色的驅魔人：「劇情因應角色成長而刺激咗！」,提到之前續集或以《降魔的之十字路口》為名，問是否已經確定？羅佩清坦言仍未確定：「呢個就未落實喇，要等老細決定。（之前反應咁好，今次係唔係有多啲預算？）有適量調整！」那麼是否寫劇本時都「放」一點、寫得視覺上繽紛一點？羅佩清說：「呢套劇始終唔係特效片，特效嘅嘢都係應用則用，原則係特效服務劇情，而不是本末倒置要劇情服務特效。」"
227138,2018-08-24T23:27:00+08:00,2018-08-25T15:18:47+08:00,政壇核心外圍,成依華,《時代》周刊發布下月3日新一期封面，引來熱話。,"這系列封面由Tim O'Brien所設計，他已經與《時代》周刊合作30年。Tim O'Brien稱，他的封面都與特朗普所身處的政治風暴有關。,例如2017年2月的《時代》周刊封面，就是第一步曲，在此封面中，特朗普坐在辦公室內，風暴開始降臨，紙張橫飛。事實上，當時特朗普已受「通俄門」醜聞困擾。,至2018年4月，也是同一場景，洪水已開始湧進辦公室，特朗普仍是面不改容。在4月的時候，美國聯邦調查局（FBI）人員突擊搜查了特朗普前私人律師科恩的辦公室和住處。,至9月這次的新封面，特朗普的兩名前競選拍檔，即前私人律師科恩及前競選經理馬納福特，均已遭起訴。封面顯示，大量洪水已經湧入辦公室，特朗普無法安坐在椅子上，他已經浸在水中，在封面中只能看到他的半身。,（綜合報道）"
227137,2018-08-24T22:15:00+08:00,2018-08-24T22:26:03+08:00,世界說,許懿安,據俄羅斯衛星通訊社周五（8月24日）報道烏克蘭1+1電視台在節目中預言，200年後的烏克蘭民族可能「滅族」。它作為一個國家未來希望相當渺茫。,"節目內容指出，烏克蘭約25年前居民約為5200萬人，但從那時起人口不斷減少。2000年，烏克蘭居民共有4,900萬人，到2010年已減少至4,600萬人左右。據官方數據，烏克蘭人口目前僅4200萬。,烏克蘭人口增長前景仍然堪憂，僅有一點很明顯：國際組織對烏克蘭民族消亡速度的預測。社會學家認為，切爾尼戈夫州（Chernihiv Oblast）人口萎縮速度最快，50年後那裏將荒無人煙。,節目指出烏克蘭2018年入選「人口減少幅度最大」的五個國家。到2050年，該國人口將減少至3640萬人，再過半個世紀會減少到2820萬人。很明顯，烏克蘭民族200年後將不復存在。,（綜合報道）"
227136,2018-08-24T22:46:00+08:00,2018-08-24T22:46:25+08:00,即時體育,楊宇翹,亞運游泳項目今晚煞科，香港隊最終憑着接力奪得一銀兩銅，以24年來最佳成績在雅加達完美謝幕。歐鎧淳在女子50米自由泳決賽幾25.86秒完成，雖未能打破個人最佳時間25.75秒，但帶着銀牌及100米背泳香港紀錄告別亞運，她直言無悔無憾。這名「三朝元老」最感欣喜的是，更多年輕新秀參與長距離項目，從今屆表現反映香港泳隊接班有人。,"也許是最後亞運，又或是昨日銀牌的喜悅未退，歐鎧淳今天於50米自由泳決賽顯得份外放鬆，以25.86秒完成，與其PB（個人最快時間）僅差0.11秒。歐鎧淳笑着說，整個50米決賽游得快樂：「張教練覺得，因為在這裏的100背水平提高了，希望50自亦可衝PB。其實25.75秒我覺得不難，但也許未是時候吧；今晚很快樂，剛剛與兩個新加坡朋友一齊游。或者是昨天的銀牌，令我無後顧之憂，可以好放鬆地游50自，感覺像16年去奧運一樣快樂。」,今趟亞運之旅起起伏伏，由4x100米自由泳接力銅牌的喜悅，到個人50米背游出平平無奇的時間。短短兩日間，歐鎧淳疑惑過、忐忑過、更失望過。惟接着迅速調整，於4x100米男女混合泳首棒游出1分00.52秒，繼而昨日4x100米女子混合泳首棒造出破香港紀錄的1分00.38秒，最後一銀更是圓滿。「奧運、亞運好大分別，因為我好享受亞運同朋友一齊。士氣好好，互相鼓勵，為大家奮戰的感覺；預期之外的是銀牌。往往大賽就是這樣，未能預計，只可以做好本份，而我認為自己做足100分」，歐鎧淳說。,總結港隊在于屆亞運，女子混合泳、自由泳4x100米接力及自由泳4x200米接力勇奪一銀兩銅；34個單項中20次殺入決賽（歐鎧淳100米背泳退出），連計初賽及接力一共刷新7個香港紀錄，包括男子50、400、800、1500米自由泳、女子100米背泳、男子4x100米自由泳接力及男女4x100米混合泳接力。其中16歲小將卓銘浩包攬3項，潛力無限。,事實上，今屆小將冒起，除了卓銘浩，女將楊珍美亦殺入3個單項決賽。而全隊最年少、14歲的林凱喬也於1500米自由泳以17分20.65秒刷新個人最佳時間。眼看後輩起浪，歐鎧淳感到相當欣慰，尤其是多加參與長距離項目：「游好長距離，打好基礎然後慢慢縮短，這是最好的發展方案。今屆隊中有不少年輕小將，在不同長距離項目出戰，更有好表現，是值得高興的事。我感覺到隊內斷層缺口已逐漸修補。」"
227135,2018-08-24T23:19:00+08:00,2018-08-25T10:16:28+08:00,社會新聞,陳淑霞,衞生署衞生防護中心今(24日)公布，位於銅鑼灣京士頓街9號名店坊、被譽為平民米芝蓮食店的「天天海南雞飯」，發生兩宗懷疑食物中毒個案，4男2女昨晚先後在該店進食海南雞飯後，出現腹瀉和腹痛等病徵。當中4人曾經求醫，全部人無須入院，目前情況穩定。「天天海南雞飯」是新加坡名店，今天5月始正式登陸本港，《香港01》記者致電該店查詢，店員稱明日仍然如期售賣，但會否停售及是否出現懷疑食物中毒事件，則指不清楚。,"首宗個案涉及4名男子，年齡介乎30至37歲。他們昨晚在該店進食晚餐，約7至17小時後出現腹瀉和腹痛等病徵。第二宗個案涉及兩名女子，年齡介乎32至38歲。她們同日晚膳，約12至13小時後出現類似病徵。,衞生防護中心發言人表示，署方已通知食物環境衞生署有關事故，並正繼續調查。"
227134,2018-08-27T08:00:00+08:00,2018-08-27T11:06:15+08:00,政情,吳倬安,區議會撥款機制備受爭議，其中深水埗區議會經常被指向多個建制派衛星組織批出撥款。深水埗區議會11名民主派議員將在下月區議會會議上提出動議，要求修訂《深水埗區議會社區參與計劃撥款準則》，禁止上屆曾派代表參選區議會或立法會選舉的團體申請該區區議會撥款。深水埗區議員、民協楊彧指出，近年建制派不時利用衛星組織申請區議會撥款，透過舉辦活動作政治宣傳，批評是將區議會當成提款機，認為情況愈來愈猖獗，冀透過修例堵塞漏洞。,"翻查今年度深水埗區議會撥款紀錄，發現獲批撥款的組織，當中不少與建制派區議員或潛在區選候選人有聯繫。,例如組織「南昌關愛社」今年6月獲批兩項活動撥款，舉辦「我識煮你識食 - 社區低糖低鹽起動計劃2」和「耆珍易寶2」活動，金額合共75萬元。資料顯示，該組織是香港廣西社團總會的屬下機構，關愛社在2015年派出社區主任香明孝參選南昌西選區，其宣傳就是印上「南昌關愛社」牌頭。,石硤尾邨居民服務中心今年6月亦向深水埗區議會申請深水埗區文化藝術活動專項撥款，於10月31日舉行萬聖節化妝舞會嘉年華，獲批6.5萬元。現任石硤尾區議員、經民聯及西九新動力陳國偉，在2015年參選時的政治聯繫，正正就是石硤尾邨居民服務中心，陳國偉有不少活動亦與服務中心合辦。,陳國偉接受《香港01》查詢時表示，未知道民主派提出有關動議，需先了解才能作進一步回應。,盛傳代表建制派的陳凱欣近期不時以九龍社團聯會健康大使亮相，而聯會轄下深水埗地區委員會的組織成員，亦不時獲批撥款，例如美孚曼克頓之友社獲批14.4萬元，於本月至明年2月舉行「美孚50‧文化匯聚」活動、李鄭屋居民協會則獲批6.3萬元，於明年1月舉行「慶新春迎元宵歡樂嘉年華」。,根據撥款準則，暫時未有限制政黨和政治組織申請區議會撥款，而撥款在區議會表決時，與這些組織有聯繫的區議會，亦會作出申報避嫌。,但楊彧指，這些組織透過撥款舉辦活動，猶如為建制派當區區議員或有意參選人士「度身訂造」，淪為參選團體的政治資源，作政治宣傳之用。他又批評建制派把區議會當成提款機，情況愈來愈猖獗。,深水埗區議會11名民主派議員，將於下月4日區議會大會會議上提出動議，要求修訂《深水埗區議會社區參與計劃撥款準則》，禁止去屆曾派代表參選區議會或立法會選舉的團體申請該區區議會撥款，冀透過修例堵塞漏洞。"
227133,2018-08-24T21:44:00+08:00,2018-08-24T21:44:37+08:00,即時國際,許懿安,德國柏林西南部勃蘭登堡州（Brandenburg ）的山火周五（24日）持續蔓延，火場面積達400公頃，接近400個足球場大小。約540名村民連夜疏散。,"數名百消防員已接報到場，惟火勢尚未受到控制。強火令灌救面對困難。,勃蘭登堡州（Brandenburg ）州總理沃伊特克（Dietmar Woidke）前往當地視察時指出，大火可能持續數天，現時暫未能對說得清具體情況，但估計大火會持續數天。他說大風是一大問題。,這場大火自周四（23日）下午開始燃燒，地位距離柏林約50公里。火勢在炎熱天氣下迅速蔓延。當地政府漏夜疏散附近包括Frohnsdorf、Klausdorf及Tiefenbrunnen村的居民。他們只能拿走重要物品如身份證明文件及藥物。,300名消防員已接報到場並加緊伐木，多部直升機在火場上空投放水彈，希望阻止火勢蔓延。遠在柏林市中心的民眾都能聞到樹木焚燒的氣味，紛紛報警求助。,（聯合早報／德國之聲）"
227132,2018-08-24T22:25:00+08:00,2018-08-24T22:25:50+08:00,議事廳,許祺安,8月23日，中美結束為期兩天的副部級貿易磋商。官媒人民日報海外版公眾號「俠客島」週五（24日）發表文章稱，中美最新一輪貿易談判結束，釋放了三個重要信息。,"俠客島文章指出，美國週四又對160億美元中國商品加徵25%的關稅，「來而不往非禮也」，中國馬上回敬，對相同金額美方商品同樣加徵25%的關稅。作者分析認為，中美雙方談判釋放了三點重要信息。,中方新聞通稿的頭五個字，和16日中方發布要去華盛頓會談的通稿一樣，都是「應美方邀請」。這不是外交面子的問題，而是確實由美方發出了邀請，這也表明了美方態度的某種微妙變化。因為現實很殘酷，貿易戰確實就是兩敗俱傷。,這次史無前例的貿易摩擦，已經對中美一些企業和產業帶來了嚴重衝擊；隨著貿易戰在持續升級，雙方都將蒙受重大損失。在美國相關的聽證會上，幾乎一邊倒的聲音，就是美方企業家都呼籲：不要打貿易戰了。回到談判桌前，通過對話溝通解決問題，就成了唯一正確的選擇。所以，,中方的新聞通稿裡，有這樣兩個關鍵字：建設性、坦誠。「建設性」，表明雙方態度都很積極，也還是想努力取得某種突破；「坦誠」，實則可能是,這一次華盛頓談判，雙方態度還挺積極，但談判進行得很激烈。,從美方的聲明看，美方繼續向中國施壓，提出了「包括解決像301報告中所列出的中國結構性問題」。中方自然也不會示弱，這一次談判，也沒有如前面三次談判一樣，最後公布一些具體成果，反映出中方對原則立場的堅持：核心利益不容侵犯，貿易霸凌主義，逼中國吞下苦果，中國絕不可能接受。,中方的新聞通稿說：雙方將就下一步安排保持接觸。美方的聲明說：美方代表團將就磋商內容向主管官員匯報。也就是說，雙方還在盤點這次談判的結果，也需要向上級部門報告，並為下一步安排保持接觸。,俠客島認為，,，不能指望一兩次談判就解決所有問題，,（俠客島）"
227131,2018-08-24T21:32:00+08:00,2018-08-25T16:39:48+08:00,突發,楊婉婷,,"馬鞍山發現虐殺家貓案，父親報警求助，揭發13歲兒子為兇手。事發於馬鞍山利安邨利盛樓一單位，今（24日）下午3時許，55歲姓林男子發現他飼養的一隻貓慘死，頭部有傷口，懷疑曾被人不恰當對待，於是報警求助。警方接報到場，經初步調查後，以涉嫌殘酷對待動物拘捕其13歲兒子。案件交由沙田警區刑事調查隊跟進。愛協發言人指出，愛協督察接獲警方求助，曾到場了解事件。,現場消息稱，今日下午4時許，愛協接獲警方通知後前往上址調查。當愛協督察到達現場時，警方已到場。現場發現一隻年輕成年的雄性虎紋花貓死去，其頭部疑被硬物襲擊，口鼻出血。貓隻屍體已交給漁護署作進一步檢驗，警方已就事件開簿調查。"
227130,2018-08-24T23:05:00+08:00,2018-08-24T23:05:13+08:00,即時體育,潘思維,亞運電競香港代表隊今天抵達雅加達，準備用手機、滑鼠、鍵盤打開歷史的一步。無論你認同電競與否，我們都要知道，他們是代表香港、為港爭光的人，不要未了解就說香港沒有世界級選手，香港電競選手絕對是世界級強手。,"電競是今屆亞運示範項目，尚有兩天就開賽，第一隻遊戲是《傳說對決》，港隊算是抽好籤，但作為職業選手的RB（郭文輝）卻不認同：「隊友間默契未算理想，始終隊中不是全部人都是全職，對遊戲理解不夠，而且越南水準高，他們都是全職業選手，對我們來說是挑戰。」,今天接電競隊到埗，與過往有點不同，今次不會全部電競選手一起到達，先到的有《傳說對決》和《皇室戰爭》同行8名代表，當中只有《皇》的代表Aaron（何浩楠）著了制服，團長葉天朗對這個情況嚴肅地說：「有部份代表可能較少大賽經驗，年紀尚輕，未體會到自己已經是一個運動員，未建立代表香港的精神，這方面我們領隊需要教導一下。」始終他們不像其他港隊一樣，小時候已經接受刻苦訓練，灌輸一種意識，葉認同這說法再補充：「電競牽涉到遊戲元素，一定有娛樂性質，可能因為呢樣野，未必會好自律，但他們需要明白，我們不是來打機，我們是來為港爭光，我們每一個舉動都是代表香港。」,雖然香港電競隊尚需加強，但畢竟他們踏入雅加達的一步，已是創造歷史的一頁，另一團長劉志權說：「這是亞運新項目，我們未來可能靠電話、滑鼠、鍵盤創佳，其實與球類一樣，都是用裝備創造歷史一樣，這是好開始，無論對電競、亞運甚至傳統項目，其實都是一個新發展。」被問到今次亞運安排，兩位團長都無奈說：「今次大會資訊好亂，好似獎牌方面，出發前說有，但之前又說沒有，到底什麼是真，我們都未知。」"
227128,2018-08-24T21:34:00+08:00,2018-08-24T21:33:31+08:00,世界說,麥曉彤,提到電動車，你可能會立即想起美國的Tesla。製造AK-47槍械的俄羅斯生產商卡拉什尼科夫（Kalashnikov）當地周四（23日）展示新研發的電動車CV-1。汽車外型非常復古，內裏卻配備高科技系統。生產商更稱，CV-1可以與TESLA匹敵。想知道更多，請即點擊片段。,
227127,2018-08-24T21:10:00+08:00,2018-08-24T21:10:49+08:00,社會新聞,陳淑霞,保安局應警方建議，正考慮行使《社團條例》第8條，禁止香港民族黨運作，保安局今(24日)晚上發新聞稿指，已接獲香港民族黨發言人代表律師函件，保安局局長經考慮後，決定將申述期延長至下月11日或之前，並已將決定通知民族黨。,助理社團事務主任上月建議引用《社團條例》151章8條，禁止香港民族黨運作，並要求召集人陳浩天於21日內、即8月7日前提交書面申述。保安局已先後允許民族黨延長申訴期，上一次允許延長49天，至9月4日，今次則再「加碼」一星期，容許民族黨於同月11日或之前向局長作出申述。
227126,2018-08-24T21:51:00+08:00,2018-08-24T22:07:31+08:00,扭耳仔,陳力琛,盛夏是學生的大祭，事關暑假往往是青春光陰的最佳寫照。如果你仍然在學，請抓緊最後時機。即便你已成年，仍然能夠選擇參與眾多活動，重回昔日青春氣息。暑假完結前，這四場本地獨立單位自主發動的演出將會是回憶與新穎的體驗。,"推陳出新才是一個產業鏈的最好生態。在近年一輪外隊、內隊的連番輸出，本地音樂雖未至於消聲匿跡，但有關新血的聲音卻有點兒勢弱。為了令到獨立音樂圈子有更好的發展，本地搞手The Void Noize 與場地 This Town Need 合辦 This Town Needs Noize 環節，讓更多不同類型的新晉音樂單位得以上台玩。,來到第二回合，請來 Cow Head 、 Foster Studio 、 Knife Figher 、 P.P.C Records 、 Say You Care 五個單位，由 acoustic 到複雜電子、 hip hop 到 emo 都一應俱全。,日期：26/8/2018,時間：晚上七時正,地點：油塘TTN_,由一夜限定聯合This Town Needs主辦，一口氣包羅了短片、長片、影像藝術三個範疇的片段。從動畫《暗房夜空》、Videocypher及Project Keep Pushing等藝術影像開始，接住有三部年輕導演主持的三部短篇作品。再而有北野武的《壞孩子的天空》和林海峰的《天空小說》作結。,一連三個環節的電影放映會，入場費最高都只是一百元，如此超值豈有不看之理。,日期：31/8/2018,時間：晚上七時正,地點：油塘TTN_,打着「全港首個以電影節安排為藍本的音樂節」作招徠，角樓音樂嘗試以自選多項的菜單模式取代逐漸泛濫的「吃到飽」音樂節，打破一般音樂節「趕頭趕命」的演出模式，讓演出者和觀賞者都能專心地參與單一的演出。其用心意向，值得欣賞之餘，找來的嘉賓來頭也不小。維港唱片的天團 Teenage Riot 、近年打出名堂的 David Boring 、久未露面的 The Pafala 等，同時亦一眾新樂隊參與，玩足一連三日。,日期：31/8/2018 - 2/9/2018,時間：首日八時半開始活動，詳情參照活動網站,地點：土瓜灣牛棚藝術村,「Kill time till the end arrives/ kill time till the end arrives」David Boring 在〈 Men 〉一曲中開頭重複唱着這句話。「殺時間」大概是人類存活的一個嚴峻迷思，在面對世間社會一切未能消解的矛盾以及暑假快將結束之際，我想普羅大眾仍然會想着滑手機「kill time」，但與其浪費生命於手機上，不如來看看《倦仍不斷殺時間》。今年首度演出的本地傳奇樂隊意色樓 An Id Signal 、仍然是本港最有風範的後搖樂隊 Life Was All Sillence 、 演繹異托邦的噪音後崩樂隊 David Boring 以及電音即興又神秘的 ΔΩ alter omega ，陪同這四個單位一同「殺掉時間」可能更加有效。,日期：1/9/2018,時間：晚上七時正,地點：油塘TTN_, , ,【八月有乜show】, ,【扭耳仔手足計劃】,如果你是13-24歲全日制學生，平日會睇騷、會影相、好寫作或拍ig story分享比朋友，,，做齊功課，便有機會被扭耳仔編輯團隊挑選出來，拎免費門票兼一齊入Clockenflap後台，訪問各知名樂隊！,想知道更多即時本地及外國獨立音樂資訊，快點去,給個like吧。"
