Title,Publish date,Content,url
【Emily Online】經民聯倡大灣區建青年村　平租吸引港青北上發展,"Wed, 29 Aug 2018 00:00:00  +0800",中央政府積極推動粵港澳大灣區發展，經民聯今日舉行傳媒茶敘，提出14項便利港人喺大灣區工作同生活嘅建議。住屋方面，經民聯希望香港同內地政府，喺大灣區覓地興建青年村，為符合條件嘅香港青年，提供租金較低廉嘅住屋，並放寬港人喺大灣區買樓同置業按揭嘅限制；日常生活上，該黨就建議容許港人利用香港銀行戶口，喺大灣區使用內地移動支付平台。稅務待遇係唔少港人關心嘅議題，現時喺內地工作啲港人，喺內地停留超過183日，就要繳交個人所得稅。經民聯提出，希望港府為港人向大灣區城市爭取更多稅務優惠，例如由市政府就內地稅同香港稅嘅差額，向港人提供稅務補貼。經民聯同時建議，港府向大灣區城市爭取免除手機通訊漫遊費用、開放更多口岸作全日24小時通關，以及擴大香港長者醫療券適用範圍至大灣區等。大灣區規劃一直只聞樓梯響，至今未正式出台。經民聯副主席林健鋒就話，規劃幾時出台唔係最重要，強調中央一直聆聽唔同意見，最重要係出台措施可以令各方滿意。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535555717823.js
郭炳湘續留院　胞弟、姪女前往探望,"Thu, 30 Aug 2018 00:00:00  +0800",郭炳湘周一(27日)深夜在深水灣道大宅內昏迷，其後被轉送至香港港安醫院治理。昨（29日)傍晚時分，其胞弟、新地主席兼董事總經理郭炳聯及郭炳江大女兒郭曉妍先後到港安醫院探望。郭炳聯離開時向記者表示，兄長仍在睡覺，病况則無補充，待其情況好轉後，將偕母親一同探望。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180830/content_1535560528852.js
驟雨狂風雷暴　最高氣溫29度,"Thu, 30 Aug 2018 00:00:00  +0800",天文台上午7時錄得氣溫27度，相對濕度90%。雷暴警告及山泥傾瀉警告現正生效。天文台預測，今日多雲，有驟雨及狂風雷暴，雨勢有時頗大，最高氣溫約29度，吹和緩至清勁南至西南風，初時離岸及高地間中吹強風；展望未來兩三日驟雨逐漸減少，短暫時間有陽光。一道低壓槽正為廣東沿岸及南海北部帶來雷雨。本港方面，今早新界及大嶼山普遍錄得數毫米雨量，而元朗超過50毫米。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180830/content_1535585014564.js
港府凌晨2時37分發稿：深圳通知水庫2時30分排洪　新界或水浸,"Thu, 30 Aug 2018 00:00:00  +0800",政府新聞處凌晨2時37分發稿，指香港已獲深圳當局通知，深圳水庫今日（八月三十日）凌晨2時30分排洪，「一些新界地區可能出現水浸情況」。北區民政事務處、渠務署、警務處、消防處、水務署及社會福利署已接獲通知。北區民政事務處現正作出安排，通知該區居民採取適當行動。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180830/content_1535585761595.js
美心流心奶黃月餅券今加價發售　分店排長龍,"Thu, 30 Aug 2018 00:00:00  +0800",美心流心奶黃月餅第三批禮券今日（30日）在全線美心西餅分店發售，每人限購5張，每張禮券售價則由228元加至242元。雖然加價，美心西餅分店繼續大排長龍，其中在筲箕灣站分店，今早7時半已有十多人排隊。網民質疑是否又有人炒月餅券，亦有網民指早上6時半已經有人排隊。美心前日在其facebook專頁公布第三批禮券發售安排。有網民讚好，「正必食今年」 ，也有網民批評美心不想辦法解決禮券炒賣，反而加價，稱「你留番自己食啦」、「又有得炒」。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180830/content_1535592628485.js
【短片】嘉道理道平治撞七人車　司機棄車逃去,"Thu, 30 Aug 2018 00:00:00  +0800",九龍城嘉道理道撞車不顧而去。凌晨2時許，任職工程的姓黃司機將七人車停泊於嘉道理道6號對開行人路，黃當時正前往亞皆老街的櫃員機處理銀行事宜，未幾就聽到一聲巨響，黃回頭發現一輛平治車撞到其七人車車尾，並高速駛離現場，現場附近一個消防水龍頭被撞毀。警方接報到場，其後在亞皆老街右轉窩打老道、近橋底位置尋回涉事車輛，車頭嚴重損毀，並無其他異樣。警方現正聯絡涉事車主。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180830/content_1535596075019.js
元朗區議員文光明　被控詐騙民政總署近15萬,"Tue, 28 Aug 2018 00:00:00  +0800",元朗區議員文光明，涉嫌訛稱聘請一名男子為兼職助理，詐騙民政事務總署14.7萬元薪金償還款額，今日遭廉政公署起訴。文光明獲准保釋，周四（30日）於屯門裁判法院答辯。控罪指，被告文光明（56歲）涉於2012年2月28日至2016年6月29日、任職元朗區議會議員期間，不誠實地和虛假地表示，他於2012年1月1日至2016年1月31日，聘請一名男子為兼職助理，並向民政事務總署遞交營運開支償還款額申請，表明他在該段期間，曾每月向該男子支付3000元月薪。被告亦涉嫌意圖詐騙而誘使民政事務總署職員處理有關程序，並向他支付共14.7萬元，作營運開支償還款額，導致他獲得利益或政府蒙受不利。廉署稱，是早前接獲貪污投訴，調查後揭發事件。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535447934790.js
大致多雲　間中驟雨雷暴　最高29度,"Tue, 28 Aug 2018 00:00:00  +0800",上午6時天文台錄得氣溫25度，相對濕度97%。一道低壓槽正為廣東沿岸及南海北部帶來驟雨。本港今早多處地區錄得超過20毫米雨量，而市區更錄得超過40毫米。本港今日大致多雲，間中有驟雨及有幾陣雷暴，稍後雨勢有時頗大。最高氣溫約29度。吹和緩南至西南風，稍後離岸風勢間中清勁。展望未來一兩日有大驟雨及狂風雷暴。接近周末驟雨逐漸減少。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535411111896.js
稱戴啟思「不怕刺激中國」　曾鈺成：北京有看法「不奇怪」　嘆抗拒、對立無助一國兩制,"Tue, 28 Aug 2018 00:00:00  +0800",香港大律師公會主席戴啟思指北京大學在沒有解釋下，拒絕讓公會兩成員到校教授公法，而他其後提出赴京出席課程結業禮，惟北京回覆他「不要來」。立法會前主席曾鈺成認為，北京對戴啟思有「一些看法」，「一啲都唔奇怪」，但他表示，希望香港與內地互動「往良性方向發展」，直言增加排斥、抗拒、對立，「對一國兩制無好處」。曾鈺成早上在商台節目表示，「北京或代表北京的人，對戴啟思有一些看法一啲都唔奇怪」，因戴啟思長期「有些事不怕刺激中國」。問到是否內地態度上轉變，對普通法有顧忌，曾鈺成說香港社會、一部分港人與中央互動在回歸21年一直延續，而香港與內地、特區與中央關係一直在變，他期望找出促使互動帶來的變化「往良性方向發展」，不希望增加互相間差異、排斥、抗拒、對立，直言這「對一國兩制無好處」。曾鈺成承認，「與頭十年比，（現在形勢）困難是多了」。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535417113714.js
【隔空戰】梁振英稱鍾劍華非「公允評論」　張達明指梁不熟誹謗法　促交代是否認識相關江湖人,"Tue, 28 Aug 2018 00:00:00  +0800",前特首梁振英日前入稟高院，控告理大應用社會科學系助理教授鍾劍華和網媒「立場新聞」誹謗，引起關注。梁振英昨晚於facebook質疑港大法律學者張達明以「公允評論」辯解並不可行，但張達明認為，梁振英不明白香港誹謗法律怎樣區分「事實」與「評論」。梁振英昨晚於fb以「揑造事實的指控可以是『公允評論』嗎？」為題發帖，提到張達明以「公允評論」為鍾劍華辯解，問道：「建基於揑造和虛假事實的『評論』，可以是『公允』嗎？」梁振英說，鍾劍華在網上文章指他和「江湖人物」有密切關係，包括「江湖叔父輩人物」出現在其出席的居民諮詢大會，是「第一次政府高層領導要公然由江湖人物幫他們維持秩序」、「梁振英領導的政府要由江湖中人及其門生維持秩序」，稱這些是無事實根據的「誹謗性指控」，而「立場新聞」為該文章配以他的合成照片及題為「梁振英與社團一起走過的日子」時序表，質疑「這些是『評論』嗎？『公允』嗎？」他強調重視言論自由，「但每個人都有免於被誹謗的權利，因此古今中外都有誹謗法，香港更有刑事誹謗法律」。張達明：梁振英不明誹謗法律怎樣區分事實與評論約兩小時後，張達明於梁振英fb留言回應，直指梁振英不明白香港誹謗法律怎樣區分「事實」與「評論」。他指出，梁振英列舉的指控，在誹謗法律下都應該被歸類為「評論」或「意見」，因為這些都是文章作者從「關鍵事實」推論出來的意見，「你當然可以不同意，但關鍵並不在於該評論或意見是否合理或公允，而是在於評論者是否真正相信他所表達的評論」。張達明又說，要測試有關「評論」或「意見」是否符合「公允評論」這抗辯理由很簡單，「就是問一問市民大眾，有沒有人會真誠相信你在回應中所列出有關文章對你的指控？若有的話，為什麼鍾劍華不可以真誠相信他所表達的意見呢？」至於梁振英指「鍾劍華在網上的文章指我和『江湖人物』有密切關係」，張達明認為這不是有關文章所用字句，「而是你（梁振英）個人『對號入座』的演繹」。不過他表示，「即使鍾劍華是指控你（梁振英）和『江湖人物』有密切關係，這也是屬於一種基於上述關鍵事實的評論或意見」。張達明續說，相信不少港人都希望梁振英交代是否認識文章提及的江湖中人、過往及現在有否與他們直接或間接聯繫，「或者你（梁振英）可趁這個機會公開說明及解釋，以釋除公眾疑慮」。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535416203451.js
屯門天水圍車廠　九巴錢箱被撬失逾千元,"Tue, 28 Aug 2018 00:00:00  +0800","繼2日前龍運巴士錢箱被盜逾萬元後，屯門建泰街及天水圍天柏路的九巴車廠，分別發現巴士錢箱內現金被盜及錢箱遭撬毀。凌晨1時許，姓郭(59歲)九巴職員報案稱，天水圍天柏路車廠的一個巴士錢箱被撬毀，失去約1000元現金。另外，屯門建泰街車廠的姓吳(35歲)職員亦報稱，一輛巴士內的錢箱被撬，失去現金，警方調查後，將案件列作車內盜竊及盜竊處理，並分別由屯門警區刑事調查隊及元朗警區刑事調查隊調查。星期日凌晨元朗八鄉錦河路龍運巴士男職員，收集巴士錢箱內車資期間，發現三部巴士的錢箱遭撬，約15,000元車資被盜。",https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535420121628.js
高爾夫大聯盟：若收粉嶺球場將釀高球滅頂災,"Tue, 28 Aug 2018 00:00:00  +0800",土地大辯論進入尾聲，香港高爾夫大聯盟昨發表民調結果，顯示78%受訪高球愛好者和業界人士反對全面關閉粉嶺高爾夫球場。大聯盟發言人劉家樂表示，失去球場用地是對高球運動和業界發展的「毀滅性衝擊」，認為進一步開放讓市民使用粉嶺高球場的話，原本支持收地發展房屋的人可能會改變想法，又稱高球界有共識認為局部發展方案並不合理。劉家樂今早在港台節目指出，全港有十多萬名高球愛好者，並有數千名從業員，而港人對高球參與度不足，亦不知道粉嶺球場一直有對外開放，聯盟已建議逐步開放周末部分時段予公眾使用，「當大家都可以用到的時候，想法可能會不一樣」。他說，業界認為「假設粉嶺（高球場）被收回的話，將會是香港高爾夫球運動的滅頂之災」，故不得不站出來成立大聯盟。他續稱，粉嶺球場是全港唯一可舉行高球國際賽的場地，而除了七人欖球賽和高球賽等賽事外，香港就無再舉行其他大型國際運動賽。他又說，粉嶺球場的保育價值不低於任何郊野公園，「當大家曾進入球場看，便不可能說要剷走這麼多樹，然後去發展房屋」。他舉例稱其他國家如日本政府，都會保護已成立逾百年、有歷史價值的設施。他強調，不希望將高球置於房屋的對立面，即使收回球場也不能解決劏房問題。問及會否考慮不設會員制，他稱需要留待球會和政府商討，形容球場只給予某類人士使用是「封建的想法」。有打高爾夫球逾20年的聽眾表示，粉嶺球場收費高昂，自己只在該場地打3次高球，故大多會到內地打球，認為大聯盟說法是誤導公眾，強調在開放球場的同時，應制定合理費用。劉家樂說，大聯盟已建議65歲以上或青少年可半價入場，屆時或可減至550元，與聽眾所指的400元至600元內地收費相近。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535419465573.js
【短片】郭炳湘傳深夜暈倒送院,"Tue, 28 Aug 2018 00:00:00  +0800",【10:37】郭炳聯今早大約8時半抵達港安醫院探望胞兄，同行還有多名男女。【08:21】據悉，郭炳湘凌晨被轉送司徒拔道港安醫院留院。警方昨晚11時許接報，港島深水灣道51號大宅一名67歲郭姓男子暈倒，事主送往律敦治醫院治理，警方列作有人暈倒案件處理。據悉，事主為新地郭氏家族長子、帝國集團主席郭炳湘，並已於凌晨4時許轉送港安醫院。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535415572394.js
【短片】眾志稱兩成員內地被扣查　林鄭指無法考證不評論　強調要遵守當地法律,"Tue, 28 Aug 2018 00:00:00  +0800",香港眾志昨天舉行記者會表示，兩名非骨幹成員早前在內地被強行帶走並扣留盤問數小時，包括被要求坐在裝上手銬及腳鐐的「犯人椅」，以及戴上測謊機等。特首林鄭月娥今早出席行政會議前表示不評論事件，因目前只是「單方面講」，她無法考證從而回應，但強調要尊重及遵守當地管轄區法律。林鄭月娥指出，不評論「所謂提出的個案」，因目前為止是「單方面去講」，當事人昨日亦不在場，故無辦法考證是否事實從而回應。不過她重申，大原則是每個司法管轄區都有自己的法律，「要尊重及遵守那個管轄區法律」。她舉例指有時有人不能入境香港，她都會說大原則是不評論個案，惟要求每位人士遵守司法管轄區法律。林鄭月娥又強調，在香港唯一可以執法的機關只有特區政府執法機關，「不存在其他執法機構可以在港執法」，「如剛才說的幾點有人認為並不如此，請向我們提出事實的證據，(當局)一定會關注及徹查。」林鄭月娥另提到，沒有收到內地有關上述個案的任何通報。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535422156783.js
油尖警區「烽火」掃黃　拘14內地女,"Tue, 28 Aug 2018 00:00:00  +0800",油尖警區特別職務隊人員根據線報調查，昨日下午3時許聯同入境處，展開「烽火」掃黃行動，突擊搜查砵蘭街，咸美頓街，窩打老道、碧街，上海街，佐敦道和廣東道一帶多個目標單位及一間酒店。行動中，警方共拘捕14名「涉嫌違反逗留條件」的持雙程證內地女子（24至49歲）。被捕女子稍後將轉交入境處跟進。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535421161439.js
【民族黨面臨取締】警方再向保安局提供資料　支持以《社團條例》禁民族黨運作,"Wed, 29 Aug 2018 00:00:00  +0800",保安局今日（29日）發表聲明，指助理社團事務主任昨日再向保安局長提供資料，進一步支持他早前建議保安局長，行使《社團條例》第8條賦予權力作出命令，禁止香港民族黨運作。保安局稱，保安局長今日已發信通知香港民族黨召集人及發言人的代表律師，並提供了這些資料，讓香港民族黨在9月11日或之前，按《社團條例》第8（3）條，作出它認為適當的書面申述。資料顯示，現時《社團條例》由警務處的牌照課社團事務處執行，法例上「社團事務主任」即警務處長，助理社團事務主任即負責牌照課運作的助理處長（支援）林曉彤。保安局長李家超昨（28日）表示，與主管港澳事務的國務院副總理韓正談到港獨問題時，對方主動提及要依法處理香港民族黨。 ,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535548976231.js
【短片】林鄭：23條立法不可迴避　「有些工作現在進行中」,"Tue, 28 Aug 2018 00:00:00  +0800",澳門建議設立「維護國家安全委員會」，協助特首就維護國安事務決策，委員會主席由特首擔任。本港特首林鄭月娥今早出席行政會議前表示，澳門情況與香港不盡相同。林鄭月娥表示，澳門2009年已通過維護國家安全法，「香港連這一步都未行」，故要先處理，「大家時常都感到有些擔心的基本法23條立法工作，這工作不可迴避」。她強調，特首、政府官員對維護國家安全及領土完整有不可推卸責任，明言「有些工作現在進行中」，至於何時啟動，須審時度勢。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535423440982.js
【短片：登革熱爆發】林鄭：令人擔心　無新個案不代表會鬆懈,"Tue, 28 Aug 2018 00:00:00  +0800",登革熱爆發引起全城關注。特首林鄭月娥出席行政會議前表示，今年感染數字令人擔心，有關部門已採取更大力度滅蚊，亦不只局限於兩個源頭地點。她又說，雖然本港過去兩日沒有新個案，但不代表政府會鬆懈。林鄭月娥提到，特別關心學校環境，因為有時會有積水，小童亦可能不着重自我保護，食物及衛生局已知會教育局一同滅蚊。政務司長張建宗日前會晤傳媒時已稱，「現在的情況是受到控制的」，但不排除繼續有零星個案。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535424146519.js
【短片】郭炳湘深夜暈倒送院　郭炳聯今早探望,"Tue, 28 Aug 2018 00:00:00  +0800",67歲的新地郭氏家族長子、帝國集團主席郭炳湘，昨晚於港島深水灣道51號大宅暈倒，現於港安醫院留醫。其弟郭炳聯今早大約8時半抵達港安醫院探望兄長，同行還有多名男女。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535425148608.js
【天文台籲警惕】雷雨帶靠近　未來一兩小時或影響本港,"Tue, 28 Aug 2018 00:00:00  +0800",天文台發出特別天氣提示，指位於本港西南面的雷雨帶正逐漸靠近珠江口，並可能在未來一兩小時影響本港，市民應提高警惕。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535425807846.js
李家超指韓正主動提民族黨　要求依法處理,"Tue, 28 Aug 2018 00:00:00  +0800",中央港澳工作協調小組組長、國務院副總理韓正昨在北京接見由保安局長李家超帶領的紀律部隊交流團。仍然身在北京的李家超今早表示，韓正在談到港獨問題時主動提及要依法處理香港民族黨。對於香港會否隨澳門設立維護國家安全委員會，李家超指香港未就基本法23條立法，故不評論這事。李家超今早會見傳媒，講述昨天和韓正會面的情況。他表示，韓正希望紀律部隊全面準確理解和貫徹一國兩制，堅定維護國家安全及法治，又重申對港獨問題必須零容忍。他說，當他向韓正介紹香港工作時沒有主動提及任何個案，但韓正確是在提及港獨問題時，講到要依法處理香港民族黨。被問及香港會否隨澳門設立維護國家安全委員會或類似機構，李家超稱，「澳門的做法當然按着澳門的法律進行，香港特區未就23條立法」，所以他不評論。李家超又說，他是次在北京沒有討論過23條立法的情況，但強調特區政府對23條立法的立場清晰，立法是憲制責任，不會逃避。對於香港眾志稱有兩名成員在內地被國安帶走問話，李家超強調任何人如果有任何經歷、求助，或希望特區政府協助，必須向有關部門提供資料，有關部門會按所提供資料和個案的實際情況處理。李家超稍後還有其他拜會活動，之後將結束行程回港。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535424290913.js
曾鈺成：西環不治港不等於中聯辦無角色,"Tue, 28 Aug 2018 00:00:00  +0800",立法會前主席曾鈺成任召集人的智庫「香港願景」，發表「一國兩制」實踐情況研究報告，建議檢視《基本法》條文，如確立中聯辦地位和職權等，引起關注。曾鈺成今早在商台節目表示，當然「西環不治港」，但「不等於中聯辦對於中央政府對香港管治權上無角色」。曾鈺成在節目中指出，須務實看待國家主席習近平的講法，即將中央政府對香港的全面管治權，與香港高度自治權「有機結合」，明言「既然中央對香港有全面管治權，中央政府行使權力時，不可以說是干預香港內部事務」。他又說，中聯辦是中央派駐香港機構，故「（中央）一定有些權力透過中聯辦行使」，「西環不治港當然對，但不等於中聯辦對於中央政府對香港管治權上無角色」。問到在立法會拉票是否中聯辦職能，如立法會年前討論引用權力及特權法調查免費電視發牌風波時，多名建制派議員稱中聯辦曾游說他們，但曾鈺成指「這樣是否叫拉票，我不知道喎」。他補充說，立法機構作決定時，各方面因為關注議題而想辦法爭取議員支持，「自古以來都是這樣」。至於「西環契仔契女」說法是否誇大，曾鈺成反問：「什麼叫契仔？什麼叫契女？」他重申，「如果有人，無論中聯辦或是任何人，脅迫或誘使一些人出選或不出選是犯法。不能在這空口講逼哪些人不讓他（參）選。那你便去告他囉，很簡單嘛」。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535420101676.js
社署周四起向綜援學生發2000元津貼,"Tue, 28 Aug 2018 00:00:00  +0800",社會福利署周四（30日）開始向領取綜合社會保障援助（綜援）的學生，發放一次性2000元津貼。有關安排是2018至2019年度《政府財政預算案》所公布的與市民分享經濟成果措施之一。2018/2019學年，符合資格領取綜援計劃下，與就學有關的選定項目定額津貼之幼兒中心和幼稚園學童及中小學學生，每人可一次過獲發2000元津貼。有關款項將以現行發放綜援的方式（自動轉帳存入指定銀行戶口）支付，領款人毋須另行提出申請。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535427747652.js
【沙中線工程問題】黃唯銘辭任工程師學會會長　9月1日生效,"Tue, 28 Aug 2018 00:00:00  +0800",港鐵沙中線接連被揭有工程問題，本身是工程師學會會長的黃唯銘本月7日辭任港鐵工程總監，上周二（21日）再向學會理事會提出辭任會長一職，雖然理事會以24票支持黃留任，但黃唯銘昨發內部電郵表示，為了學會和會員的最佳利益，他決定辭職，並在9月1日起生效。黃唯銘在電郵中感謝會員的支持，但亦了解到理事會內部對其去留有分歧，故為了維持理事會的團結和諧，他進一步考慮自己是否繼續擔任會長一職。他相信自己在此關鍵時候從會長一職退下來，是對工程師學會及會員最好的。他又說，雖然擔任工程師學會會長時間不長，但亦感到非常榮幸。工程師學會理事會在上周五（24日）完成投票，在38票當中，有24票支持黃唯銘留任、9票反對、5票棄權；同時通過另一決議，花30萬元聘請公關公司，以向會員、傳媒、公眾等作回應，捍衛工程界專業。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535428057934.js
【提高警覺】天文台：短期內廣泛地區或受大雨影響,"Tue, 28 Aug 2018 00:00:00  +0800",天文台再度發出特別天氣提示，指短期內香港廣泛地區可能受大雨影響，市民應提高警覺。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535430695434.js
【短片：郭炳湘入院】郭氏家族：多位醫生正觀察評估,"Tue, 28 Aug 2018 00:00:00  +0800",【補充：1340】郭炳湘弟郭炳聯已離開港安醫院67歲的新地郭氏家族長子、帝國集團主席郭炳湘，昨晚於港島深水灣道51號大宅暈倒，現於港安醫院留醫。郭氏家族透過發言人表示，感謝大家對郭炳湘的關心，醫院方面目前正由多位醫生為郭炳湘觀察評估，有消息時會再公布。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535431004840.js
元朗丹桂村路塌樹　兩車遭壓毀,"Tue, 28 Aug 2018 00:00:00  +0800",元朗丹桂村路菁雅居對開，早上9時21分，一棵大樹疑抵不住連日風雨塌下，部分樹椏擊中路旁兩部私家車。消防員接報到場，鋸斷及移走樹椏，幸事件中無人受傷。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535431028739.js
新昌遭工程公司入稟申清盤,"Tue, 28 Aug 2018 00:00:00  +0800",西九管理局日前宣布與M+工程承建商新昌營造解除合約，新昌營造母公司新昌集團其後反駁稱，沒證據顯示新昌營造資不抵債。新昌營造遭一間工程公司入稟高等法院，申請將其清盤。呈請人為堅穩工程有限公司，案件現已排期在10月31日進行聆訊。新昌營造早前亦遭積金局入稟追討強積金供款，積金局在入稟狀指，新昌營造今年3月至6月，未有支付強積金供款及有關附加費，共涉433萬多元，故局方根據《強制性公積金計劃條例》向新昌營造追討欠款。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535432534615.js
黃雨警告生效,"Tue, 28 Aug 2018 00:00:00  +0800",天文台發出黃色暴雨警告信號，表示香港廣泛地區已錄得或預料會有每小時雨量超過30毫米大雨，且雨勢可能持續。天文台提醒，一些低窪地帶及排水欠佳地區會出現水淹，可能受大雨及水浸影響之市民應採取適當預防措施；大雨亦可能引致山洪暴發，市民應遠離河道。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535433682810.js
【副教授涉殺妻女案】警憶述拘被告情況　許金山警誡下稱不知為何發生這事,"Tue, 28 Aug 2018 00:00:00  +0800",中文大學醫學院麻醉及深切治療學系副教授許金山的妻子及次女，2015年被發現在私家車內昏迷死亡，許金山就兩項謀殺罪在高院受審。許金山在警誡下稱，「我不知道為什麼會發生這件事」，但主動提及想以瑜伽球「殺老鼠」，並曾提醒次女球內儲有毒藥，故他懷疑次女自殺。被告許金山（53歲）被控於2015年5月22日在香港，謀殺妻子黃秀芬（終年47歲）及次女許儷玲（終年16歲）。警長林錦祥今供稱，自案發後他曾多次與被告見面，但一直未有拘捕對方。直至2016年5月12日晚上7時許，他與隊員到被告在威爾斯親王醫院的辦公室，被告先邀警方坐下，並問道「是否查到一些什麼？」警長反問，「對這宗案件，你有什麼事要交代」，被告稱沒有，警長便隨即以謀殺罪名拘捕被告，相信被告以一氧化碳毒殺妻女。警長警誡被告，被告先坐在椅上，低頭沉默一會，之後說他也不知情為何會發生這件事，又指那瑜伽球他是用來殺老鼠的，因家裏有很多老鼠，他遂將球帶回家放在次女做運動的地方。被告續稱當時次女已做完運動，他便提醒次女球內有毒氣，將在周末殺老鼠的，要求次女不要觸碰。被告稱他不知道為何球會在車上，或許是次女用來自殺。惟兩小時後，被告要求更改警誡供辭，將「瑜伽球是用來殺老鼠的」，改為「想用瑜伽球殺老鼠」。副教授涉殺妻女案相關報道：,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535432820327.js
男子西貢鹹田灣昏迷　送院搶救不治,"Tue, 28 Aug 2018 00:00:00  +0800",西貢鹹田灣早上10時33分，行山人士報案指，一名身穿球衣、短褲，頭臉受傷淌血的男子，昏迷倒卧在鹹田灣一梯間，政府飛行服務隊接報奉召到場，將男傷者吊起送往東區醫院搶救。惟事主送抵醫院搶救後證實不治，警方正調查事件。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535433522210.js
港大：林鄭民望淨值急升逾一成　市民最不滿政治狀況,"Tue, 28 Aug 2018 00:00:00  +0800",港大最新調查顯示，特首林鄭月娥民望淨值急升逾一成。港大民研計劃本月20至22日，以電話訪問1022名香港巿民。林鄭月娥評分55.3分（跌0.1分）， 支持率49%（升4個百分點），反對率35%（跌9個百分點），民望淨值正14個百分點，較兩星期前明顯上升12個百分點。深入分析顯示，市民年紀愈輕和學歷愈高，愈反對林鄭月娥出任特首，亦給較低評分。其中在18至29歲群組，56%受訪者反對林鄭月娥出任特首，32%支持；50歲以上則56%受訪者支持她出任特首，25%反對。特區政府方面，民望與一個月前變化不大，最新滿意率37%，不滿率40%，滿意淨值負3個百分點。社會狀況評價方面，在經濟、民生及政治狀況當中，市民仍然最不滿現時政治狀況，三項滿意淨值依次為正7（跌3個百分點）、負23（跌6個百分點）和負47個百分點（跌5個百分點）。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535434960408.js
沈蓓莉接任外交部駐澳門公署特派員,"Tue, 28 Aug 2018 00:00:00  +0800",北京中央任命沈蓓莉任外交部駐澳門特派員公署特派員，接替葉大波。沈蓓莉55歲，生於上海。她畢業於英國薩塞克斯大學，擁文學碩士學位。沈於1994年3月加入中共，1985年8月進入中聯部，2014年11月至2016年11月任駐英國使館公使，去年2月任中聯部部長助理兼辦公廳主任。（新華社）,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535435699777.js
【黃雨下】天文台發新界北部水浸報告　過去一小時雨量逾70毫米,"Tue, 28 Aug 2018 00:00:00  +0800",黃色暴雨警告信號現正生效，天文台下午下午2時25分亦發出新界北部水浸特別報告，指新界北部，尤其是上水一帶正受大雨影響，過去1小時該區錄得超過70毫米雨量。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180828/content_1535438161167.js
